k,alpha,min_multiplier,s1_weight,disparity_threshold,similarity_threshold,cluster_size_threshold,accuracy,mae,rmse,flag_rate,n_correct,n_flagged,n_total
10,0.1,0.6,0.6,3.5,0.5,15,80.0,1.018,1.304,32.0,20,8,25
10,0.1,0.6,0.6,3.5,0.5,20,80.0,1.018,1.304,36.0,20,9,25
10,0.1,0.6,0.6,3.5,0.6,10,80.0,1.018,1.304,20.0,20,5,25
10,0.1,0.6,0.6,3.5,0.6,15,80.0,1.018,1.304,40.0,20,10,25
10,0.1,0.6,0.6,3.5,0.6,20,80.0,1.018,1.304,44.0,20,11,25
10,0.1,0.6,0.6,3.5,0.7,10,80.0,1.018,1.304,24.0,20,6,25
10,0.1,0.6,0.6,3.5,0.7,15,80.0,1.018,1.304,44.0,20,11,25
10,0.1,0.6,0.6,3.5,0.7,20,80.0,1.018,1.304,48.0,20,12,25
10,0.1,0.6,0.6,4.0,0.4,10,80.0,1.018,1.304,0.0,20,0,25
10,0.1,0.6,0.6,4.0,0.4,15,80.0,1.018,1.304,8.0,20,2,25
10,0.1,0.6,0.6,4.0,0.4,20,80.0,1.018,1.304,12.0,20,3,25
10,0.1,0.6,0.6,4.0,0.5,10,80.0,1.018,1.304,8.0,20,2,25
10,0.1,0.6,0.6,4.0,0.5,15,80.0,1.018,1.304,28.0,20,7,25
10,0.1,0.6,0.6,4.0,0.5,20,80.0,1.018,1.304,32.0,20,8,25
10,0.1,0.6,0.6,4.0,0.6,10,80.0,1.018,1.304,16.0,20,4,25
10,0.1,0.6,0.6,4.0,0.6,15,80.0,1.018,1.304,36.0,20,9,25
10,0.1,0.6,0.6,4.0,0.6,20,80.0,1.018,1.304,40.0,20,10,25
10,0.1,0.6,0.6,4.0,0.7,10,80.0,1.018,1.304,16.0,20,4,25
10,0.1,0.6,0.6,4.0,0.7,15,80.0,1.018,1.304,36.0,20,9,25
10,0.1,0.6,0.6,4.0,0.7,20,80.0,1.018,1.304,40.0,20,10,25
10,0.1,0.6,0.7,2.0,0.4,10,76.0,1.024,1.339,4.0,19,1,25
10,0.1,0.6,0.7,2.0,0.4,15,76.0,1.024,1.339,28.0,19,7,25
10,0.1,0.6,0.7,2.0,0.4,20,76.0,1.024,1.339,32.0,19,8,25
10,0.1,0.6,0.7,2.0,0.5,10,76.0,1.024,1.339,32.0,19,8,25
10,0.1,0.6,0.7,2.0,0.5,15,76.0,1.024,1.339,44.0,19,11,25
10,0.1,0.6,0.7,2.0,0.5,20,76.0,1.024,1.339,48.0,19,12,25
10,0.1,0.6,0.7,2.0,0.6,10,76.0,1.024,1.339,52.0,19,13,25
10,0.1,0.6,0.7,2.0,0.6,15,76.0,1.024,1.339,56.0,19,14,25
10,0.1,0.6,0.7,2.0,0.6,20,76.0,1.024,1.339,60.0,19,15,25
10,0.1,0.6,0.7,2.0,0.7,10,76.0,1.024,1.339,60.0,19,15,25
10,0.1,0.6,0.7,2.0,0.7,15,76.0,1.024,1.339,64.0,19,16,25
10,0.1,0.6,0.7,2.0,0.7,20,76.0,1.024,1.339,68.0,19,17,25
10,0.1,0.6,0.7,2.5,0.4,10,76.0,1.024,1.339,0.0,19,0,25
10,0.1,0.6,0.7,2.5,0.4,15,76.0,1.024,1.339,16.0,19,4,25
10,0.1,0.6,0.7,2.5,0.4,20,76.0,1.024,1.339,20.0,19,5,25
10,0.1,0.6,0.7,2.5,0.5,10,76.0,1.024,1.339,20.0,19,5,25
10,0.1,0.6,0.7,2.5,0.5,15,76.0,1.024,1.339,40.0,19,10,25
10,0.1,0.6,0.7,2.5,0.5,20,76.0,1.024,1.339,44.0,19,11,25
10,0.1,0.6,0.7,2.5,0.6,10,76.0,1.024,1.339,40.0,19,10,25
10,0.1,0.6,0.7,2.5,0.6,15,76.0,1.024,1.339,52.0,19,13,25
10,0.1,0.6,0.7,2.5,0.6,20,76.0,1.024,1.339,56.0,19,14,25
10,0.1,0.6,0.7,2.5,0.7,10,76.0,1.024,1.339,48.0,19,12,25
10,0.1,0.6,0.7,2.5,0.7,15,76.0,1.024,1.339,60.0,19,15,25
10,0.1,0.6,0.7,2.5,0.7,20,76.0,1.024,1.339,64.0,19,16,25
10,0.1,0.6,0.7,3.0,0.4,10,76.0,1.024,1.339,0.0,19,0,25
10,0.1,0.6,0.7,3.0,0.4,15,76.0,1.024,1.339,12.0,19,3,25
10,0.1,0.6,0.7,3.0,0.4,20,76.0,1.024,1.339,16.0,19,4,25
10,0.1,0.6,0.7,3.0,0.5,10,76.0,1.024,1.339,20.0,19,5,25
10,0.1,0.6,0.7,3.0,0.5,15,76.0,1.024,1.339,36.0,19,9,25
10,0.1,0.6,0.7,3.0,0.5,20,76.0,1.024,1.339,40.0,19,10,25
10,0.1,0.6,0.7,3.0,0.6,10,76.0,1.024,1.339,28.0,19,7,25
10,0.1,0.6,0.7,3.0,0.6,15,76.0,1.024,1.339,44.0,19,11,25
10,0.1,0.6,0.7,3.0,0.6,20,76.0,1.024,1.339,48.0,19,12,25
10,0.1,0.6,0.7,3.0,0.7,10,76.0,1.024,1.339,36.0,19,9,25
10,0.1,0.6,0.7,3.0,0.7,15,76.0,1.024,1.339,52.0,19,13,25
10,0.1,0.6,0.7,3.0,0.7,20,76.0,1.024,1.339,56.0,19,14,25
10,0.1,0.6,0.7,3.5,0.4,10,76.0,1.024,1.339,0.0,19,0,25
10,0.1,0.6,0.7,3.5,0.4,15,76.0,1.024,1.339,8.0,19,2,25
10,0.1,0.6,0.7,3.5,0.4,20,76.0,1.024,1.339,12.0,19,3,25
10,0.1,0.6,0.7,3.5,0.5,10,76.0,1.024,1.339,12.0,19,3,25
10,0.1,0.6,0.7,3.5,0.5,15,76.0,1.024,1.339,32.0,19,8,25
10,0.1,0.6,0.7,3.5,0.5,20,76.0,1.024,1.339,36.0,19,9,25
10,0.1,0.6,0.7,3.5,0.6,10,76.0,1.024,1.339,20.0,19,5,25
10,0.1,0.6,0.7,3.5,0.6,15,76.0,1.024,1.339,40.0,19,10,25
10,0.1,0.6,0.7,3.5,0.6,20,76.0,1.024,1.339,44.0,19,11,25
10,0.1,0.6,0.7,3.5,0.7,10,76.0,1.024,1.339,24.0,19,6,25
10,0.1,0.6,0.7,3.5,0.7,15,76.0,1.024,1.339,44.0,19,11,25
10,0.1,0.6,0.7,3.5,0.7,20,76.0,1.024,1.339,48.0,19,12,25
10,0.1,0.6,0.7,4.0,0.4,10,76.0,1.024,1.339,0.0,19,0,25
10,0.1,0.6,0.7,4.0,0.4,15,76.0,1.024,1.339,8.0,19,2,25
10,0.1,0.6,0.7,4.0,0.4,20,76.0,1.024,1.339,12.0,19,3,25
10,0.1,0.6,0.7,4.0,0.5,10,76.0,1.024,1.339,8.0,19,2,25
10,0.1,0.6,0.7,4.0,0.5,15,76.0,1.024,1.339,28.0,19,7,25
10,0.1,0.6,0.7,4.0,0.5,20,76.0,1.024,1.339,32.0,19,8,25
10,0.1,0.6,0.7,4.0,0.6,10,76.0,1.024,1.339,16.0,19,4,25
10,0.1,0.6,0.7,4.0,0.6,15,76.0,1.024,1.339,36.0,19,9,25
10,0.1,0.6,0.7,4.0,0.6,20,76.0,1.024,1.339,40.0,19,10,25
10,0.1,0.6,0.7,4.0,0.7,10,76.0,1.024,1.339,16.0,19,4,25
10,0.1,0.6,0.7,4.0,0.7,15,76.0,1.024,1.339,36.0,19,9,25
10,0.1,0.6,0.7,4.0,0.7,20,76.0,1.024,1.339,40.0,19,10,25
10,0.15,0.3,0.4,2.0,0.4,10,80.0,1.037,1.304,4.0,20,1,25
10,0.15,0.3,0.4,2.0,0.4,15,80.0,1.037,1.304,28.0,20,7,25
10,0.15,0.3,0.4,2.0,0.4,20,80.0,1.037,1.304,32.0,20,8,25
10,0.15,0.3,0.4,2.0,0.5,10,80.0,1.037,1.304,32.0,20,8,25
10,0.15,0.3,0.4,2.0,0.5,15,80.0,1.037,1.304,44.0,20,11,25
10,0.15,0.3,0.4,2.0,0.5,20,80.0,1.037,1.304,48.0,20,12,25
10,0.15,0.3,0.4,2.0,0.6,10,80.0,1.037,1.304,52.0,20,13,25
10,0.15,0.3,0.4,2.0,0.6,15,80.0,1.037,1.304,56.0,20,14,25
10,0.15,0.3,0.4,2.0,0.6,20,80.0,1.037,1.304,60.0,20,15,25
10,0.15,0.3,0.4,2.0,0.7,10,80.0,1.037,1.304,60.0,20,15,25
10,0.15,0.3,0.4,2.0,0.7,15,80.0,1.037,1.304,64.0,20,16,25
10,0.15,0.3,0.4,2.0,0.7,20,80.0,1.037,1.304,68.0,20,17,25
10,0.15,0.3,0.4,2.5,0.4,10,80.0,1.037,1.304,0.0,20,0,25
10,0.15,0.3,0.4,2.5,0.4,15,80.0,1.037,1.304,16.0,20,4,25
10,0.15,0.3,0.4,2.5,0.4,20,80.0,1.037,1.304,20.0,20,5,25
10,0.15,0.3,0.4,2.5,0.5,10,80.0,1.037,1.304,20.0,20,5,25
10,0.15,0.3,0.4,2.5,0.5,15,80.0,1.037,1.304,40.0,20,10,25
10,0.15,0.3,0.4,2.5,0.5,20,80.0,1.037,1.304,44.0,20,11,25
10,0.15,0.3,0.4,2.5,0.6,10,80.0,1.037,1.304,40.0,20,10,25
10,0.15,0.3,0.4,2.5,0.6,15,80.0,1.037,1.304,52.0,20,13,25
10,0.15,0.3,0.4,2.5,0.6,20,80.0,1.037,1.304,56.0,20,14,25
10,0.15,0.3,0.4,2.5,0.7,10,80.0,1.037,1.304,48.0,20,12,25
10,0.15,0.3,0.4,2.5,0.7,15,80.0,1.037,1.304,60.0,20,15,25
10,0.15,0.3,0.4,2.5,0.7,20,80.0,1.037,1.304,64.0,20,16,25
10,0.15,0.3,0.4,3.0,0.4,10,80.0,1.037,1.304,0.0,20,0,25
10,0.15,0.3,0.4,3.0,0.4,15,80.0,1.037,1.304,12.0,20,3,25
10,0.15,0.3,0.4,3.0,0.4,20,80.0,1.037,1.304,16.0,20,4,25
10,0.15,0.3,0.4,3.0,0.5,10,80.0,1.037,1.304,20.0,20,5,25
10,0.15,0.3,0.4,3.0,0.5,15,80.0,1.037,1.304,36.0,20,9,25
10,0.15,0.3,0.4,3.0,0.5,20,80.0,1.037,1.304,40.0,20,10,25
10,0.15,0.3,0.4,3.0,0.6,10,80.0,1.037,1.304,28.0,20,7,25
10,0.15,0.3,0.4,3.0,0.6,15,80.0,1.037,1.304,44.0,20,11,25
10,0.15,0.3,0.4,3.0,0.6,20,80.0,1.037,1.304,48.0,20,12,25
10,0.15,0.3,0.4,3.0,0.7,10,80.0,1.037,1.304,36.0,20,9,25
10,0.15,0.3,0.4,3.0,0.7,15,80.0,1.037,1.304,52.0,20,13,25
10,0.15,0.3,0.4,3.0,0.7,20,80.0,1.037,1.304,56.0,20,14,25
10,0.15,0.3,0.4,3.5,0.4,10,80.0,1.037,1.304,0.0,20,0,25
10,0.15,0.3,0.4,3.5,0.4,15,80.0,1.037,1.304,8.0,20,2,25
10,0.15,0.3,0.4,3.5,0.4,20,80.0,1.037,1.304,12.0,20,3,25
10,0.15,0.3,0.4,3.5,0.5,10,80.0,1.037,1.304,12.0,20,3,25
10,0.15,0.3,0.4,3.5,0.5,15,80.0,1.037,1.304,32.0,20,8,25
10,0.15,0.3,0.4,3.5,0.5,20,80.0,1.037,1.304,36.0,20,9,25
10,0.15,0.3,0.4,3.5,0.6,10,80.0,1.037,1.304,20.0,20,5,25
10,0.15,0.3,0.4,3.5,0.6,15,80.0,1.037,1.304,40.0,20,10,25
10,0.15,0.3,0.4,3.5,0.6,20,80.0,1.037,1.304,44.0,20,11,25
10,0.15,0.3,0.4,3.5,0.7,10,80.0,1.037,1.304,24.0,20,6,25
10,0.15,0.3,0.4,3.5,0.7,15,80.0,1.037,1.304,44.0,20,11,25
10,0.15,0.3,0.4,3.5,0.7,20,80.0,1.037,1.304,48.0,20,12,25
10,0.15,0.3,0.4,4.0,0.4,10,80.0,1.037,1.304,0.0,20,0,25
10,0.15,0.3,0.4,4.0,0.4,15,80.0,1.037,1.304,8.0,20,2,25
10,0.15,0.3,0.4,4.0,0.4,20,80.0,1.037,1.304,12.0,20,3,25
10,0.15,0.3,0.4,4.0,0.5,10,80.0,1.037,1.304,8.0,20,2,25
10,0.15,0.3,0.4,4.0,0.5,15,80.0,1.037,1.304,28.0,20,7,25
10,0.15,0.3,0.4,4.0,0.5,20,80.0,1.037,1.304,32.0,20,8,25
10,0.15,0.3,0.4,4.0,0.6,10,80.0,1.037,1.304,16.0,20,4,25
10,0.15,0.3,0.4,4.0,0.6,15,80.0,1.037,1.304,36.0,20,9,25
10,0.15,0.3,0.4,4.0,0.6,20,80.0,1.037,1.304,40.0,20,10,25
10,0.15,0.3,0.4,4.0,0.7,10,80.0,1.037,1.304,16.0,20,4,25
10,0.15,0.3,0.4,4.0,0.7,15,80.0,1.037,1.304,36.0,20,9,25
10,0.15,0.3,0.4,4.0,0.7,20,80.0,1.037,1.304,40.0,20,10,25
10,0.15,0.3,0.5,2.0,0.4,10,80.0,1.05,1.334,4.0,20,1,25
10,0.15,0.3,0.5,2.0,0.4,15,80.0,1.05,1.334,28.0,20,7,25
10,0.15,0.3,0.5,2.0,0.4,20,80.0,1.05,1.334,32.0,20,8,25
10,0.15,0.3,0.5,2.0,0.5,10,80.0,1.05,1.334,32.0,20,8,25
10,0.15,0.3,0.5,2.0,0.5,15,80.0,1.05,1.334,44.0,20,11,25
10,0.15,0.3,0.5,2.0,0.5,20,80.0,1.05,1.334,48.0,20,12,25
10,0.15,0.3,0.5,2.0,0.6,10,80.0,1.05,1.334,52.0,20,13,25
10,0.15,0.3,0.5,2.0,0.6,15,80.0,1.05,1.334,56.0,20,14,25
10,0.15,0.3,0.5,2.0,0.6,20,80.0,1.05,1.334,60.0,20,15,25
10,0.15,0.3,0.5,2.0,0.7,10,80.0,1.05,1.334,60.0,20,15,25
10,0.15,0.3,0.5,2.0,0.7,15,80.0,1.05,1.334,64.0,20,16,25
10,0.15,0.3,0.5,2.0,0.7,20,80.0,1.05,1.334,68.0,20,17,25
10,0.15,0.3,0.5,2.5,0.4,10,80.0,1.05,1.334,0.0,20,0,25
10,0.15,0.3,0.5,2.5,0.4,15,80.0,1.05,1.334,16.0,20,4,25
10,0.15,0.3,0.5,2.5,0.4,20,80.0,1.05,1.334,20.0,20,5,25
10,0.15,0.3,0.5,2.5,0.5,10,80.0,1.05,1.334,20.0,20,5,25
10,0.15,0.3,0.5,2.5,0.5,15,80.0,1.05,1.334,40.0,20,10,25
10,0.15,0.3,0.5,2.5,0.5,20,80.0,1.05,1.334,44.0,20,11,25
10,0.15,0.3,0.5,2.5,0.6,10,80.0,1.05,1.334,40.0,20,10,25
10,0.15,0.3,0.5,2.5,0.6,15,80.0,1.05,1.334,52.0,20,13,25
10,0.15,0.3,0.5,2.5,0.6,20,80.0,1.05,1.334,56.0,20,14,25
10,0.15,0.3,0.5,2.5,0.7,10,80.0,1.05,1.334,48.0,20,12,25
10,0.15,0.3,0.5,2.5,0.7,15,80.0,1.05,1.334,60.0,20,15,25
10,0.15,0.3,0.5,2.5,0.7,20,80.0,1.05,1.334,64.0,20,16,25
10,0.15,0.3,0.5,3.0,0.4,10,80.0,1.05,1.334,0.0,20,0,25
10,0.15,0.3,0.5,3.0,0.4,15,80.0,1.05,1.334,12.0,20,3,25
10,0.15,0.3,0.5,3.0,0.4,20,80.0,1.05,1.334,16.0,20,4,25
10,0.15,0.3,0.5,3.0,0.5,10,80.0,1.05,1.334,20.0,20,5,25
10,0.15,0.3,0.5,3.0,0.5,15,80.0,1.05,1.334,36.0,20,9,25
10,0.15,0.3,0.5,3.0,0.5,20,80.0,1.05,1.334,40.0,20,10,25
10,0.15,0.3,0.5,3.0,0.6,10,80.0,1.05,1.334,28.0,20,7,25
10,0.15,0.3,0.5,3.0,0.6,15,80.0,1.05,1.334,44.0,20,11,25
10,0.15,0.3,0.5,3.0,0.6,20,80.0,1.05,1.334,48.0,20,12,25
10,0.15,0.3,0.5,3.0,0.7,10,80.0,1.05,1.334,36.0,20,9,25
10,0.15,0.3,0.5,3.0,0.7,15,80.0,1.05,1.334,52.0,20,13,25
10,0.15,0.3,0.5,3.0,0.7,20,80.0,1.05,1.334,56.0,20,14,25
10,0.15,0.3,0.5,3.5,0.4,10,80.0,1.05,1.334,0.0,20,0,25
10,0.15,0.3,0.5,3.5,0.4,15,80.0,1.05,1.334,8.0,20,2,25
10,0.15,0.3,0.5,3.5,0.4,20,80.0,1.05,1.334,12.0,20,3,25
10,0.15,0.3,0.5,3.5,0.5,10,80.0,1.05,1.334,12.0,20,3,25
10,0.15,0.3,0.5,3.5,0.5,15,80.0,1.05,1.334,32.0,20,8,25
10,0.15,0.3,0.5,3.5,0.5,20,80.0,1.05,1.334,36.0,20,9,25
10,0.15,0.3,0.5,3.5,0.6,10,80.0,1.05,1.334,20.0,20,5,25
10,0.15,0.3,0.5,3.5,0.6,15,80.0,1.05,1.334,40.0,20,10,25
10,0.15,0.3,0.5,3.5,0.6,20,80.0,1.05,1.334,44.0,20,11,25
10,0.15,0.3,0.5,3.5,0.7,10,80.0,1.05,1.334,24.0,20,6,25
10,0.15,0.3,0.5,3.5,0.7,15,80.0,1.05,1.334,44.0,20,11,25
10,0.15,0.3,0.5,3.5,0.7,20,80.0,1.05,1.334,48.0,20,12,25
10,0.15,0.3,0.5,4.0,0.4,10,80.0,1.05,1.334,0.0,20,0,25
10,0.15,0.3,0.5,4.0,0.4,15,80.0,1.05,1.334,8.0,20,2,25
10,0.15,0.3,0.5,4.0,0.4,20,80.0,1.05,1.334,12.0,20,3,25
10,0.15,0.3,0.5,4.0,0.5,10,80.0,1.05,1.334,8.0,20,2,25
10,0.15,0.3,0.5,4.0,0.5,15,80.0,1.05,1.334,28.0,20,7,25
10,0.15,0.3,0.5,4.0,0.5,20,80.0,1.05,1.334,32.0,20,8,25
10,0.15,0.3,0.5,4.0,0.6,10,80.0,1.05,1.334,16.0,20,4,25
10,0.15,0.3,0.5,4.0,0.6,15,80.0,1.05,1.334,36.0,20,9,25
10,0.15,0.3,0.5,4.0,0.6,20,80.0,1.05,1.334,40.0,20,10,25
10,0.15,0.3,0.5,4.0,0.7,10,80.0,1.05,1.334,16.0,20,4,25
10,0.15,0.3,0.5,4.0,0.7,15,80.0,1.05,1.334,36.0,20,9,25
10,0.15,0.3,0.5,4.0,0.7,20,80.0,1.05,1.334,40.0,20,10,25
10,0.15,0.3,0.6,2.0,0.4,10,80.0,1.063,1.368,4.0,20,1,25
10,0.15,0.3,0.6,2.0,0.4,15,80.0,1.063,1.368,28.0,20,7,25
10,0.15,0.3,0.6,2.0,0.4,20,80.0,1.063,1.368,32.0,20,8,25
10,0.15,0.3,0.6,2.0,0.5,10,80.0,1.063,1.368,32.0,20,8,25
10,0.15,0.3,0.6,2.0,0.5,15,80.0,1.063,1.368,44.0,20,11,25
10,0.15,0.3,0.6,2.0,0.5,20,80.0,1.063,1.368,48.0,20,12,25
10,0.15,0.3,0.6,2.0,0.6,10,80.0,1.063,1.368,52.0,20,13,25
10,0.15,0.3,0.6,2.0,0.6,15,80.0,1.063,1.368,56.0,20,14,25
10,0.15,0.3,0.6,2.0,0.6,20,80.0,1.063,1.368,60.0,20,15,25
10,0.15,0.3,0.6,2.0,0.7,10,80.0,1.063,1.368,60.0,20,15,25
10,0.15,0.3,0.6,2.0,0.7,15,80.0,1.063,1.368,64.0,20,16,25
10,0.15,0.3,0.6,2.0,0.7,20,80.0,1.063,1.368,68.0,20,17,25
10,0.15,0.3,0.6,2.5,0.4,10,80.0,1.063,1.368,0.0,20,0,25
10,0.15,0.3,0.6,2.5,0.4,15,80.0,1.063,1.368,16.0,20,4,25
10,0.15,0.3,0.6,2.5,0.4,20,80.0,1.063,1.368,20.0,20,5,25
10,0.15,0.3,0.6,2.5,0.5,10,80.0,1.063,1.368,20.0,20,5,25
10,0.15,0.3,0.6,2.5,0.5,15,80.0,1.063,1.368,40.0,20,10,25
10,0.15,0.3,0.6,2.5,0.5,20,80.0,1.063,1.368,44.0,20,11,25
10,0.15,0.3,0.6,2.5,0.6,10,80.0,1.063,1.368,40.0,20,10,25
10,0.15,0.3,0.6,2.5,0.6,15,80.0,1.063,1.368,52.0,20,13,25
10,0.15,0.3,0.6,2.5,0.6,20,80.0,1.063,1.368,56.0,20,14,25
10,0.15,0.3,0.6,2.5,0.7,10,80.0,1.063,1.368,48.0,20,12,25
10,0.15,0.3,0.6,2.5,0.7,15,80.0,1.063,1.368,60.0,20,15,25
10,0.15,0.3,0.6,2.5,0.7,20,80.0,1.063,1.368,64.0,20,16,25
10,0.15,0.3,0.6,3.0,0.4,10,80.0,1.063,1.368,0.0,20,0,25
10,0.15,0.3,0.6,3.0,0.4,15,80.0,1.063,1.368,12.0,20,3,25
10,0.15,0.3,0.6,3.0,0.4,20,80.0,1.063,1.368,16.0,20,4,25
10,0.15,0.3,0.6,3.0,0.5,10,80.0,1.063,1.368,20.0,20,5,25
10,0.15,0.3,0.6,3.0,0.5,15,80.0,1.063,1.368,36.0,20,9,25
10,0.15,0.3,0.6,3.0,0.5,20,80.0,1.063,1.368,40.0,20,10,25
10,0.15,0.3,0.6,3.0,0.6,10,80.0,1.063,1.368,28.0,20,7,25
10,0.15,0.3,0.6,3.0,0.6,15,80.0,1.063,1.368,44.0,20,11,25
10,0.15,0.3,0.6,3.0,0.6,20,80.0,1.063,1.368,48.0,20,12,25
10,0.15,0.3,0.6,3.0,0.7,10,80.0,1.063,1.368,36.0,20,9,25
10,0.15,0.3,0.6,3.0,0.7,15,80.0,1.063,1.368,52.0,20,13,25
10,0.15,0.3,0.6,3.0,0.7,20,80.0,1.063,1.368,56.0,20,14,25
10,0.15,0.3,0.6,3.5,0.4,10,80.0,1.063,1.368,0.0,20,0,25
10,0.15,0.3,0.6,3.5,0.4,15,80.0,1.063,1.368,8.0,20,2,25
10,0.15,0.3,0.6,3.5,0.4,20,80.0,1.063,1.368,12.0,20,3,25
10,0.15,0.3,0.6,3.5,0.5,10,80.0,1.063,1.368,12.0,20,3,25
10,0.15,0.3,0.6,3.5,0.5,15,80.0,1.063,1.368,32.0,20,8,25
10,0.15,0.3,0.6,3.5,0.5,20,80.0,1.063,1.368,36.0,20,9,25
10,0.15,0.3,0.6,3.5,0.6,10,80.0,1.063,1.368,20.0,20,5,25
10,0.15,0.3,0.6,3.5,0.6,15,80.0,1.063,1.368,40.0,20,10,25
10,0.15,0.3,0.6,3.5,0.6,20,80.0,1.063,1.368,44.0,20,11,25
10,0.15,0.3,0.6,3.5,0.7,10,80.0,1.063,1.368,24.0,20,6,25
10,0.15,0.3,0.6,3.5,0.7,15,80.0,1.063,1.368,44.0,20,11,25
10,0.15,0.3,0.6,3.5,0.7,20,80.0,1.063,1.368,48.0,20,12,25
10,0.15,0.3,0.6,4.0,0.4,10,80.0,1.063,1.368,0.0,20,0,25
10,0.15,0.3,0.6,4.0,0.4,15,80.0,1.063,1.368,8.0,20,2,25
10,0.15,0.3,0.6,4.0,0.4,20,80.0,1.063,1.368,12.0,20,3,25
10,0.15,0.3,0.6,4.0,0.5,10,80.0,1.063,1.368,8.0,20,2,25
10,0.15,0.3,0.6,4.0,0.5,15,80.0,1.063,1.368,28.0,20,7,25
10,0.15,0.3,0.6,4.0,0.5,20,80.0,1.063,1.368,32.0,20,8,25
10,0.15,0.3,0.6,4.0,0.6,10,80.0,1.063,1.368,16.0,20,4,25
10,0.15,0.3,0.6,4.0,0.6,15,80.0,1.063,1.368,36.0,20,9,25
10,0.15,0.3,0.6,4.0,0.6,20,80.0,1.063,1.368,40.0,20,10,25
10,0.15,0.3,0.6,4.0,0.7,10,80.0,1.063,1.368,16.0,20,4,25
10,0.15,0.3,0.6,4.0,0.7,15,80.0,1.063,1.368,36.0,20,9,25
10,0.15,0.3,0.6,4.0,0.7,20,80.0,1.063,1.368,40.0,20,10,25
10,0.15,0.3,0.7,2.0,0.4,10,80.0,1.077,1.408,4.0,20,1,25
10,0.15,0.3,0.7,2.0,0.4,15,80.0,1.077,1.408,28.0,20,7,25
10,0.15,0.3,0.7,2.0,0.4,20,80.0,1.077,1.408,32.0,20,8,25
10,0.15,0.3,0.7,2.0,0.5,10,80.0,1.077,1.408,32.0,20,8,25
10,0.15,0.3,0.7,2.0,0.5,15,80.0,1.077,1.408,44.0,20,11,25
10,0.15,0.3,0.7,2.0,0.5,20,80.0,1.077,1.408,48.0,20,12,25
10,0.15,0.3,0.7,2.0,0.6,10,80.0,1.077,1.408,52.0,20,13,25
10,0.15,0.3,0.7,2.0,0.6,15,80.0,1.077,1.408,56.0,20,14,25
10,0.15,0.3,0.7,2.0,0.6,20,80.0,1.077,1.408,60.0,20,15,25
10,0.15,0.3,0.7,2.0,0.7,10,80.0,1.077,1.408,60.0,20,15,25
10,0.15,0.3,0.7,2.0,0.7,15,80.0,1.077,1.408,64.0,20,16,25
10,0.15,0.3,0.7,2.0,0.7,20,80.0,1.077,1.408,68.0,20,17,25
10,0.15,0.3,0.7,2.5,0.4,10,80.0,1.077,1.408,0.0,20,0,25
10,0.15,0.3,0.7,2.5,0.4,15,80.0,1.077,1.408,16.0,20,4,25
10,0.15,0.3,0.7,2.5,0.4,20,80.0,1.077,1.408,20.0,20,5,25
10,0.15,0.3,0.7,2.5,0.5,10,80.0,1.077,1.408,20.0,20,5,25
10,0.15,0.3,0.7,2.5,0.5,15,80.0,1.077,1.408,40.0,20,10,25
10,0.15,0.3,0.7,2.5,0.5,20,80.0,1.077,1.408,44.0,20,11,25
10,0.15,0.3,0.7,2.5,0.6,10,80.0,1.077,1.408,40.0,20,10,25
10,0.15,0.3,0.7,2.5,0.6,15,80.0,1.077,1.408,52.0,20,13,25
10,0.15,0.3,0.7,2.5,0.6,20,80.0,1.077,1.408,56.0,20,14,25
10,0.15,0.3,0.7,2.5,0.7,10,80.0,1.077,1.408,48.0,20,12,25
10,0.15,0.3,0.7,2.5,0.7,15,80.0,1.077,1.408,60.0,20,15,25
10,0.15,0.3,0.7,2.5,0.7,20,80.0,1.077,1.408,64.0,20,16,25
10,0.15,0.3,0.7,3.0,0.4,10,80.0,1.077,1.408,0.0,20,0,25
10,0.15,0.3,0.7,3.0,0.4,15,80.0,1.077,1.408,12.0,20,3,25
10,0.15,0.3,0.7,3.0,0.4,20,80.0,1.077,1.408,16.0,20,4,25
10,0.15,0.3,0.7,3.0,0.5,10,80.0,1.077,1.408,20.0,20,5,25
10,0.15,0.3,0.7,3.0,0.5,15,80.0,1.077,1.408,36.0,20,9,25
10,0.15,0.3,0.7,3.0,0.5,20,80.0,1.077,1.408,40.0,20,10,25
10,0.15,0.3,0.7,3.0,0.6,10,80.0,1.077,1.408,28.0,20,7,25
10,0.15,0.3,0.7,3.0,0.6,15,80.0,1.077,1.408,44.0,20,11,25
10,0.15,0.3,0.7,3.0,0.6,20,80.0,1.077,1.408,48.0,20,12,25
10,0.15,0.3,0.7,3.0,0.7,10,80.0,1.077,1.408,36.0,20,9,25
10,0.15,0.3,0.7,3.0,0.7,15,80.0,1.077,1.408,52.0,20,13,25
10,0.15,0.3,0.7,3.0,0.7,20,80.0,1.077,1.408,56.0,20,14,25
10,0.15,0.3,0.7,3.5,0.4,10,80.0,1.077,1.408,0.0,20,0,25
10,0.15,0.3,0.7,3.5,0.4,15,80.0,1.077,1.408,8.0,20,2,25
10,0.15,0.3,0.7,3.5,0.4,20,80.0,1.077,1.408,12.0,20,3,25
10,0.15,0.3,0.7,3.5,0.5,10,80.0,1.077,1.408,12.0,20,3,25
10,0.15,0.3,0.7,3.5,0.5,15,80.0,1.077,1.408,32.0,20,8,25
10,0.15,0.3,0.7,3.5,0.5,20,80.0,1.077,1.408,36.0,20,9,25
